Input_SMILES,Predicted_SMILES,Tanimoto_Score,Input_Complexity,Pred_Complexity,Complexity_Ratio
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cccs4,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccccc4,0.7091,44.5,45.5,1.0224719101123596
Cc1ccc(CC(=O)O)cc1,Cc1ccc(C(=O)O)cc1,0.48,18.5,16.0,0.8648648648648649
NC(=O)c1ccc(I)cc1,NC(=O)c1ccc(Cl)cc1,0.5652,16.0,16.0,1.0
CN(C)CCOC(=O)c1ccc(C(F)(F)F)cc1,CN(C)C(=O)c1ccc(C(N)(F)F)cc1,0.381,28.5,22.5,0.7894736842105263
CCOP(=O)(OCC)Oc1c(Cl)cc(SC)cc1Cl,CS(=O)(OCC)Oc1ccc(Cl)c(Cl)c1,0.2449,34.0,25.5,0.75
COc1ccc(C)cc1N,COc1ccc(C)cc1,0.3846,16.0,15.0,0.9375
CCN(CC)C(=O)OCc1ccccc1,CCN(CC)C(=O)c1ccccc1,0.4848,25.5,22.0,0.8627450980392157
CCCCCCc1ccc(N)cc1,CCCCCc1ccc(Cl)cc1,0.5926,25.0,22.5,0.9
CN(C)CCOC(=O)c1ccccc1,CN(C)CC(=O)c1ccccc1,0.4848,24.5,21.0,0.8571428571428571
O=C(O)c1ccccc1S,O=C(O)c1ccccc1,0.4348,16.0,15.0,0.9375
CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1,CCN(CC)S(=O)c1ccc(Cl)c(Cl)c1,0.234,31.5,25.5,0.8095238095238095
Nc1nc(N)nc(-c2ccccc2)n1,Nc1nc(N)nc(c2ccccc2)c1,0.5,24.5,24.5,1.0
C=CCN(CC=C)C(=O)COC(=O)c1ccccc1,C=C(CC=C)C(=O)NC(=O)c1ccccc1,0.3478,34.0,26.5,0.7794117647058824
COc1ccc(C(C)=O)c(OC)c1OC,COc1ccc(C(C)O)c(C)c1,0.1951,25.5,19.5,0.7647058823529411
Cc1cc(C)nc(N)c1,Nc1nc(C)nc(N)c1,0.5,13.5,13.5,1.0
CC(=O)Nc1cc(Br)cc(C(F)(F)F)c1Cl,CC(=O)Nc1ccc(C)c(C(N)(F)F)c1,0.3478,22.0,22.5,1.0227272727272727
COc1cccc(NC(=O)OCCN2CCCCC2)c1,Clc1ccc(NC(=O)OCCN2CCCCC2)cc1,0.5833,34.0,31.5,0.9264705882352942
NS(=O)(=O)c1ccc(s1)c2cn(nn2)c3cccc4ccccc34,NS(=O)(=O)c1ccc(cc1)c2ccc(nn2)c3ccccc3,0.2593,46.5,40.0,0.8602150537634409
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,N#CC1CC(N)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)C(F)(F)F)cc2)n1,0.7353,48.5,48.5,1.0
NC(=O)c1cccnc1,NC(=O)c1ccccc1,0.52,15.0,15.0,1.0
CC(=O)NNC(=O)Nc1ccc(C)cc1,CC(=O)OC(=O)c1ccc(C)cc1,0.3429,21.0,19.0,0.9047619047619048
CNC(=O)Oc1ccc2ccccc2c1,NC(=O)c1ccccc1c1ccccc1,0.1951,25.5,27.0,1.0588235294117647
NS(=O)(=O)c1nnc(NC(=O)c2occc2)s1,NS(=O)(=O)c1ccc(NC(=O)O)cc1,0.2653,30.5,21.5,0.7049180327868853
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,CS(=S)(OCC)Oc1ccc(Cl)c(Cl)c1,0.2449,31.5,25.5,0.8095238095238095
O=C(Oc1ccccc1)Oc1ccccc1,O=C(c1ccccc1)c1ccccc1,0.4091,28.0,26.0,0.9285714285714286
Oc1cc(Cl)cc(Cl)c1Cl,Clc1ccc(Cl)c(Cl)c1,0.3478,14.5,13.5,0.9310344827586207
N#CCc1ccc(Cl)cc1,N#Cc1ccc(Cl)cc1,0.4583,16.0,13.5,0.84375
C(Oc1ccccc1)c2ccccc2N3CCNCC3,C(Cc1ccccc1)c1ccccc1,0.1892,37.0,27.5,0.7432432432432432
NC(=O)c1ccccc1,CNC(=O)c1ccccc1,0.4583,15.0,16.0,1.0666666666666667
CCNC(=O)c1cc(Br)cc(C)c1O,CNC(=O)c1ccc(Cl)c(C)c1,0.2444,21.5,18.0,0.8372093023255814
OC(c1ccccc1)c1ccccc1,N(c1ccccc1)c1ccccc1,0.3,26.0,25.0,0.9615384615384616
CN(C)CC1(CCCC1)c2ccc(Cl)c(Cl)c2,CN(C)c1ccc(CCCCC1)c2ccc(Cl)c(Cl)c2,0.3125,28.0,29.5,1.0535714285714286
NS(=O)(=O)Oc1ccc(NC(=O)Nc2ccccc2)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2)cc1,0.6286,36.0,33.5,0.9305555555555556
COC(=O)c1ccccc1O,COC(=O)c1ccccc1,0.5185,17.0,16.0,0.9411764705882353
CN(c1ccccn1)S(=O)(=O)c1ccc(N)cc1,CN(CC)S(=O)(=O)c1ccc(Cl)cc1,0.2955,31.5,23.0,0.7301587301587301
CC(=O)c1ccccc1Cl,CC(=O)c1ccccc1,0.44,16.0,15.0,0.9375
NC(=O)c1cccnc1,NC(=O)Nc1ccccc1,0.2812,15.0,16.0,1.0666666666666667
O=C(O)c1ccc(Br)cc1,O=C(O)c1ccc(O)cc1,0.5714,16.0,16.0,1.0
COc1ccc(NC(N)=O)cc1Cl,COc1ccc(C(C)=O)cc1,0.25,20.5,18.5,0.9024390243902439
CNC(C)C(OC)c1ccccc1,N(C)C(N)c1ccccc1,0.4333,23.5,17.5,0.7446808510638298
Cc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1,COc1cc(c2ccc(C(C)C(=O)O)cc2)n1,0.3148,31.5,29.5,0.9365079365079365
NC(=O)CCc1ccccc1,NC(=O)c1ccccc1,0.4231,20.0,15.0,0.75
CCN(CC)CCNC(=O)c1cc(F)c(N)cc1OC,CCN(CC)CC(=O)c1ccc(C)c(F)c1,0.2857,35.0,28.0,0.8
NC(=O)NC(=O)Cc1ccccc1,CNC(=O)NC(=O)c1ccccc1,0.3056,20.5,19.0,0.926829268292683
CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3ccccc3)CC2)c4cccc(OC)c4,CCN(CC)C(=O)c1ccc(cc1)c2ccc(C2CCN(CC2)CC2)c4cccc(O)c4,0.3671,66.5,57.0,0.8571428571428571
Oc1ccc(Cl)c(Cl)c1Cl,Clc1ccc(Cl)c(Cl)c1,0.3043,14.5,13.5,0.9310344827586207
CCOC(=O)C(O)c1ccccc1,COC(=O)C(O)c1ccccc1,0.6552,22.0,19.5,0.8863636363636364
O=C(NO)Nc1ccccc1,O=C(N)c1ccccc1,0.3333,17.0,15.0,0.8823529411764706
NCCc1ccncc1,NCCc1ccccc1,0.5455,16.5,16.5,1.0
COC(=O)Nc1ccccc1Br,NC(=O)Nc1ccccc1,0.2941,18.0,16.0,0.8888888888888888
CNC(=O)ON=C1CSCCS1,NC(=O)c1cnc=CC1,0.125,15.5,12.5,0.8064516129032258
Nc1cncc(Cl)n1,Nc1ncnc(Cl)n1,0.2857,12.5,12.5,1.0
NC(=O)c1c(Cl)cccc1Cl,NC(=O)c1ccc(F)cccc1Cl,0.2778,17.0,16.5,0.9705882352941176
NS(=O)(=O)c1ccc(cc1)c2ccc(cc2)C(=O)O,NS(=O)(=O)c1ccc(cc1)c2ccc(cc2)C(=O)NO,0.6452,32.5,33.5,1.0307692307692307
O=C(O)CCCCCc1ccccc1,O=C(O)c1ccccc1c1ccccc1,0.2647,27.5,27.0,0.9818181818181818
CC(=O)Nc1ccccc1I,CC(=O)Nc1ccccc1,0.5,17.0,16.0,0.9411764705882353
O=C(Nc1ccc(F)cc1)c1cc(Cl)cc(Cl)c1O,O=C(Nc1ccc(Cl)cc1)c1ccc(F)c(Cl)c1,0.4651,31.0,30.0,0.967741935483871
CC(N)C1(CCCCC1)c2cccc3ccccc23,CC(CC)Cc1ccc(CCCCC1)c2ccccc2,0.2075,33.0,32.5,0.9848484848484849
O=C(O)COc1cc(F)cc(Cl)c1,O=C(O)c1ccc(Cl)c(F)c1,0.275,22.0,17.0,0.7727272727272727
NC(=O)CCCCn1nc2ccccc2n1,NC(=O)c1ccccc1c1ccccc1,0.2821,32.5,27.0,0.8307692307692308
NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,0.6053,48.0,34.5,0.71875
O=C(Cc1ccccc1)Nc1ccccc1O,O=C(Cc1ccccc1)c1ccccc1,0.4242,30.5,28.5,0.9344262295081968
NC(=O)OCCc1ccccc1,CCOC(=O)c1ccccc1,0.3529,21.0,18.5,0.8809523809523809
COc1ccc(C(O)C(=O)O)cc1,COc1ccc(C(=O)C(O)O)cc1,0.5161,22.0,22.0,1.0
NNC(=O)c1ccccc1N,NS(=O)c1ccccc1,0.2258,17.0,15.0,0.8823529411764706
COc1ccc(C(C)=O)cc1,COc1ccc(C(C)O)cc1,0.4286,18.5,18.5,1.0
COc1ccc(Cc2cnc(N)nc2N)cc1Br,COc1ccc(Cc2cnc(N)nc2N)cc1,0.6279,31.5,30.5,0.9682539682539683
O=C(CCl)Nc1ccccc1,O=C(O)c1ccccc1,0.3333,18.5,15.0,0.8108108108108109
NNC(=O)Nc1ccccc1,NS(=O)c1ccccc1,0.2759,17.0,15.0,0.8823529411764706
NC(=O)c1ccccc1F,NC(=O)c1ccccc1,0.44,16.0,15.0,0.9375
CCN(CC)CCNC(=O)c1ccccc1,CCN(CC)CC(=O)c1ccccc1,0.5143,29.5,26.0,0.8813559322033898
NC(=O)Cc1ccccc1,NC(=O)Nc1ccccc1,0.4074,17.5,16.0,0.9142857142857143
NS(=O)(=O)Oc1ccc(NC(=O)Nc2c(Cl)cc(Cl)cc2Cl)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,0.4681,39.0,35.5,0.9102564102564102
Cc1ccc(N)cc1N,COc1ccc(N)cc1,0.32,13.5,15.0,1.1111111111111112
CC#CCOc1ccc(cc1)S(=O)(=O)N2CCN(CC2C(=O)NO)C(=O)c3cccs3,CC(=CCOc1ccc(cc1)S(=O)(=O)N(CC2CC2O)NO)S(=O)NO,0.2198,51.0,47.5,0.9313725490196079
CC(=O)C(=Cc1ccc(Cl)cc1)C(C)=O,CC(=O)C(Cc1ccc(Cl)cc1)C(C)=O,0.3939,24.0,25.5,1.0625
CCCCOCCO,Brc1ccccc1,0.0,15.5,11.5,0.7419354838709677
COC1=CC(=O)C=CC1=O,CC1=CC(=O)C=CC1=O,0.4583,13.5,11.0,0.8148148148148148
CSc1nnc(C(C)C)c(=O)n1N,ClCc1ccc(C(C)C)c(O)n1,0.1277,20.5,19.5,0.9512195121951219
CN(C)C(=O)Nc1ccccc1,CN(C)C(=O)c1ccccc1,0.4643,18.0,17.0,0.9444444444444444
O=S(=O)(Nc1ccc(F)cc1F)C(F)(F)F,O=S(=O)(c1ccc(Cl)cc1)C(F)(F)F,0.2632,23.5,20.0,0.851063829787234
O=C1NC(=O)C(Cc2ccccc2)O1,O=C1NC(=O)C(c2ccccc2)C1,0.3077,23.5,21.0,0.8936170212765957
C=C(C)C(=O)OCc1ccccc1,C=C(C)C(=O)c1ccccc1,0.4375,22.0,18.5,0.8409090909090909
CNC(=O)Oc1ccccc1F,CNC(=O)c1ccccc1,0.3636,18.0,16.0,0.8888888888888888
Cc1ccc(C)c(C)c1,CN(C)c1NC(C)c1,0.1071,13.5,11.5,0.8518518518518519
O=C(O)c1ccc(CO)cc1,O=C(O)c1ccc(O)cc1,0.5217,18.5,16.0,0.8648648648648649
CC(=O)Oc1ccc(N)cc1,CC(=O)c1ccc(N)cc1,0.5,17.0,16.0,0.9411764705882353
NCCCCCN,Nc1ccccc1,0.0556,13.0,11.5,0.8846153846153846
COc1ccc(OCC(=O)O)cc1,COc1ccc(C(=O)O)cc1,0.5357,23.5,18.5,0.7872340425531915
CCOC(=O)c1cnccn1,CCOC(=O)c1ccccc1,0.4,18.5,18.5,1.0
CN(C)c1cccnn1,CN(C)C1CCCo1,0.0857,15.0,11.5,0.7666666666666667
COC1=C(OC)C(=O)C=CC1=O,COC1=C(C)C(=O)C=C1O,0.4231,17.0,13.5,0.7941176470588235
N#Cc1cccc(CC(=O)O)c1,N#Cc1ccc(C(=O)O)cc1,0.3824,19.5,17.0,0.8717948717948718
CC(=O)C(C#N)=NNc1cc(Cl)cc(Cl)c1,CC(=O)C(C#N)NNc1ccc(Cl)c(Cl)c1,0.3,25.0,26.5,1.06
Cc1ccc(cc1)n2cc(nn2)c3ccc(s3)S(=O)(=O)N,COc1ccc(cc1)c2ccc(nn2)c3ccc(cc3)S(=O)(=O)N,0.2364,39.0,43.5,1.1153846153846154
CC(=O)C=Cc1ccc(Br)cc1,CC(=O)C=Cc1ccc(Cl)cc1,0.6429,19.5,19.5,1.0
CCC(N)C(=O)Nc1c(C)cccc1C,CCN(N)C(O)Nc1ccc(C)cccc1C,0.1887,24.0,25.0,1.0416666666666667
Brc1ccc(Br)cc1,Brc1ccc(Cl)cc1,0.6154,12.5,12.5,1.0
COc1ccc(CCOC(=O)C2(CCN(C)CC2)c3ccccc3)cc1,COc1ccc(OC(=O)N(C(C)C)c3ccccc3)cc1,0.2881,46.0,36.0,0.782608695652174
N#CCc1cccs1,N#Cc1cccnc1,0.2059,14.0,12.5,0.8928571428571429
CC(O)Cc1ccccc1,CC(O)c1ccccc1,0.4583,17.5,15.0,0.8571428571428571
N#Cc1cccc(F)c1,N#Cc1ccc(Cl)cc1,0.3333,13.5,13.5,1.0
CCN(CC)CCC(=O)Nc1ccc(N)cc1,CCN(CC)C(=O)c1ccc(Cl)cc1,0.25,30.5,23.0,0.7540983606557377
N#Cc1cncnc1,N#Cc1cccnc1,0.5,12.5,12.5,1.0
NCCNC(=O)c1ccccc1,NC(=O)c1ccccc1,0.4286,21.0,15.0,0.7142857142857143
O=C(O)c1cc(I)cc(I)c1O,O=C(O)c1ccc(Cl)c(O)c1,0.2571,18.0,17.0,0.9444444444444444
CSc1ccccc1,Brc1ccccc1,0.3158,14.0,11.5,0.8214285714285714
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N2CCCc3ccccc23,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)Nc3ccccc3C,0.4643,39.5,37.0,0.9367088607594937
Cc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,COc1ccc(C(=O)N(C(=O)C)C(C)(C)C)cc1,0.2549,35.0,25.5,0.7285714285714285
CN(C)C(=O)COc1ccccc1,CN(C)C(=O)c1ccccc1,0.4194,22.0,17.0,0.7727272727272727
CC(=O)Oc1ccccc1C,CC(=O)c1ccccc1,0.3571,17.0,15.0,0.8823529411764706
CCCCNC(=O)NO,NC(=O)Nc1ccccc1,0.1143,13.5,16.0,1.1851851851851851
O=C(NC(CO)C(O)c1ccc(I)cc1)C(Cl)Cl,O=C(N(N)C(O)c1ccc(Cl)cc1)C(=O)Cl,0.2245,30.0,25.0,0.8333333333333334
CCOC(=O)c1ccc(OCC)cc1,CCOC(=O)c1ccc(Cl)cc1,0.6333,24.5,19.5,0.7959183673469388
NCCCCc1ccncc1,NCCc1ccccc1,0.3704,21.5,16.5,0.7674418604651163
O=C(OCc1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,0.4231,29.5,26.0,0.8813559322033898
NS(=O)(=O)c1ccc(NC(=O)N2CCN(CC2)c3ccccn3)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(CC2)c3ccccc3)cc1,0.3898,40.5,43.0,1.0617283950617284
CCCCCCCCCCCCO,CCCCCCCCCc1ccccc1,0.32,28.0,31.5,1.125
OC(c1ccccc1)c1ccccn1,N(c1ccccc1)c1ccccc1,0.2069,26.0,25.0,0.9615384615384616
NC(Cc1ccccc1)Cc1ccccc1,N(Cc1ccccc1)c1ccccc1,0.3462,31.0,27.5,0.8870967741935484
O=S1(=O)Nc2ccccc2N1,O=S(=O)c1ccccc1,0.25,17.5,15.0,0.8571428571428571
NC(=O)CCn1nc2ccccc2n1,NC(=O)c1ccccc1c1ccccc1,0.2973,27.5,27.0,0.9818181818181818
CC(=O)Nc1ccc(Br)c(C)c1,CC(=O)c1ccc(C)c(C)c1,0.3529,18.0,17.0,0.9444444444444444
CON(C)C(=O)Nc1ccc(N)cc1,N(C)C(=O)Nc1ccc(Cl)cc1,0.3077,21.5,18.0,0.8372093023255814
COC(=O)c1ccccc1Cl,COC(=O)c1ccccc1,0.5,17.0,16.0,0.9411764705882353
O=C1CCC(c2ccccc2)CC1,O=C(c2ccccc2)c1ccccc1,0.25,21.0,26.0,1.2380952380952381
COC(=O)Nc1nonc1C,NC(=O)Nc1ccccc1,0.1579,17.0,16.0,0.9411764705882353
CC(=O)Nc1cccc(I)c1,CC(=O)Nc1ccc(Cl)cc1,0.4375,17.0,17.0,1.0
CC(C)NCc1ccccc1,CC(C)c1ccccc1,0.36,20.0,15.0,0.75
CNC(=O)Oc1cccc(N(C)C)c1,CCOC(=O)c1ccc(C(C)C)cc1,0.1667,21.5,23.0,1.069767441860465
NCCCc1ccccn1,NCCc1ccccc1,0.3448,19.0,16.5,0.868421052631579
CN(C)C(N(C)C)=S(I)c1ccccc1Br,CN(C)C(N(C)C)S(I)c1ccccc1,0.2308,22.0,25.5,1.1590909090909092
Cc1ncc(-c2ccccc2)nc1-c1ccccc1,c1ccc(-c2ccccc2)cccc1c1ccccc1,0.2353,35.5,34.0,0.9577464788732394
CS(=O)(=O)Nc1ccc(Cl)cc1,CS(=O)(=O)c1ccc(Cl)cc1,0.5,19.5,17.0,0.8717948717948718
CN(C)CNC(=O)c1ccccc1,CN(C)CC(=O)c1ccccc1,0.5161,22.0,21.0,0.9545454545454546
CC(=O)c1ccccc1N,CC(=O)c1ccccc1,0.44,16.0,15.0,0.9375
C(Cc1ccccc1)c2ccccc2,C(c1ccccc1)c1ccccc1,0.6,27.5,25.0,0.9090909090909091
NS(=O)(=O)c1ccc(s1)c2oc(nc2)C3CCC3,NS(=O)(=O)c1ccc(cc1)c2ccc(nn2)c3ccccc3,0.1818,33.5,40.0,1.1940298507462686
N#Cc1cnccn1,N#Cc1cccnc1,0.3929,12.5,12.5,1.0
Nc1nncs1,Nc1ncnnn1,0.2692,10.5,11.5,1.0952380952380953
CC(C)NCC(O)COCCc1ccccc1,CC(C)NC(=O)c1ccccc1c1ccccc1,0.2708,33.5,31.5,0.9402985074626866
NS(=O)(=O)Nc1nncs1,NS(=O)(=O)c1cccs1,0.2571,17.5,15.0,0.8571428571428571
O=S(=O)(Nc1ccc(Cl)cc1Cl)C(F)(F)F,O=S(=O)(c1ccc(Cl)cc1)C(F)(F)F,0.4,23.5,20.0,0.851063829787234
CCOc1ccc(N)cc1,Nc1ccc(N)cc1,0.4211,17.5,12.5,0.7142857142857143
CCC(C)c1ccccc1O,CC(C)c1ccccc1,0.2963,18.5,15.0,0.8108108108108109
Oc1c(Br)cc(Br)cc1Br,Clc1ccc(Cl)c(Cl)c1,0.12,14.5,13.5,0.9310344827586207
CCN(CC)CC(O)c1ccccc1,CCN(CC)C(=O)c1ccccc1,0.3529,26.0,22.0,0.8461538461538461
O=C(Oc1ccccc1)N1CCCC1,O=C(c1ccccc1)c1ccccc1,0.3,22.0,26.0,1.1818181818181819
O=C(O)Cc1ccccc1O,O=C(O)c1ccccc1,0.36,18.5,15.0,0.8108108108108109
O=C(O)COc1ccccc1F,O=C(O)c1ccccc1,0.3,21.0,15.0,0.7142857142857143
NC(=O)CCc1ccncc1,NC(=O)Nc1ccccc1,0.2353,20.0,16.0,0.8
Nc1nc(c2occc2)c3nnn(Cc4cc(F)ccc4F)c3n1,Nc1nc(N)c3nnn(Cc4ccc(Cl)cc4F)c3n1,0.4754,46.5,36.5,0.7849462365591398
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1,CC(C)(C)C(NC(=O)c1ccccc1)C(=O)c1ccccc1,0.4359,34.0,37.0,1.088235294117647
Oc1ccc(O)cc1,Clc1ccc(Cl)cc1,0.2308,12.5,12.5,1.0
Fc1ccc(NC(=O)\C=C\c2ccccc2)cc1,COc1ccc(NC(=O)C=C\c2ccccc2)\cc1,0.6579,31.5,34.0,1.0793650793650793
NCC(O)c1ccc(O)c(O)c1,ONC(O)c1cccc(O)c(=O)c1,0.25,19.5,20.5,1.0512820512820513
CC(N)Cc1ccc(Cl)cc1,CC(C)Cc1ccc(Cl)cc1,0.6667,18.5,18.5,1.0
Cc1cccc(OCC(=O)O)c1,Cc1ccc(NC(=O)O)cc1,0.2778,21.0,17.0,0.8095238095238095
CCc1c(O)c(=O)ccn1C,COc1cc(O)c(=O)ccn1,0.2143,17.0,17.0,1.0
O=S(=O)(Nc1ccccc1)c1ccccc1,O=S(=O)(c1ccccc1)c1ccccc1,0.4783,29.5,27.0,0.9152542372881356
CCNC(=O)c1cc(Cl)cc(C)c1O,NC(=O)c1ccc(F)c(C)c1,0.2273,21.5,17.0,0.7906976744186046
N#CCc1ccco1,N#Cc1cccnc1,0.2059,14.0,12.5,0.8928571428571429
NS(=O)(=O)c1ccc(NC(=O)N2CCN(CC2)c3ccccc3)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(CC2)c3ccccc3)cc1,0.4528,40.5,43.0,1.0617283950617284
COC(=O)c1ccccc1I,COC(=O)c1ccccc1,0.5,17.0,16.0,0.9411764705882353
COC(=O)c1ccc(OC)cc1,COC(=O)c1ccc(Cl)cc1,0.6154,19.5,17.0,0.8717948717948718
CC1=C(C)C(=O)C(C)=C(C)C1=O,CC1=C(C)C(O)C(C)C(C)C1=O,0.25,14.0,14.0,1.0
O=S(=O)(Nc1ccc(Cl)cc1)C(F)(F)F,O=S(=O)(c1ccc(Cl)cc1)C(F)(F)F,0.5,22.5,20.0,0.8888888888888888
CCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,NCc1ccc(NC(=O)OCCN2CCCCC2)cc1,0.537,44.0,34.0,0.7727272727272727
CC(=O)Oc1ccccc1F,CC(=O)c1ccccc1,0.3448,17.0,15.0,0.8823529411764706
Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,ONCOC=CC(=O)c3ccc(cc3)S(O)O,0.0556,36.0,30.5,0.8472222222222222
Clc1ccc(Cl)c(Cl)c1Cl,Clc1ccc(Cl)c(Cl)c1,0.4118,14.5,13.5,0.9310344827586207
c1ccc(-c2ccccn2)cc1,c1ccc(-c2ccccc2)cc1,0.4211,22.5,22.5,1.0
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cccnc4,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccccc4,0.7925,45.5,45.5,1.0
O=C(O)C(OCc1ccccc1)c1ccccc1,O=C(O)C(c1ccccc1)c1ccccc1,0.4333,34.5,29.5,0.855072463768116
CC(C)NCC(O)COCc1ccccc1,CC(C)NC(=O)c1ccccc1c1ccccc1,0.2826,31.0,31.5,1.0161290322580645
CC(C)NCC(O)COCCCc1ccccc1,CC(C)NC(=O)c1ccccc1c1ccccc1,0.26,36.0,31.5,0.875
CCN(CC)C(=O)OCCCc1cccnc1,CCN(CC)C(=O)NCc1ccccc1,0.3404,30.5,25.5,0.8360655737704918
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,CS(=S)(OCC)Oc1ccc(Cl)c(Cl)c1,0.1837,26.5,25.5,0.9622641509433962
COc1ccc(cc1)n2cc(nn2)c3ccc(s3)S(=O)(=O)N,COc1ccc(cc1)c2ccc(nn2)c3ccc(cc3)S(=O)(=O)N,0.3922,41.5,43.5,1.0481927710843373
CON(C)C(=O)Nc1ccc(Cl)cc1,N(C)C(=O)Nc1ccc(Cl)cc1,0.5,21.5,18.0,0.8372093023255814
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,COc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.6364,34.0,31.5,0.9264705882352942
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Cl,Nc1nc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.6136,35.0,35.0,1.0
Cc1ccc(F)cc1,Cc1ccc(Cl)cc1,0.4444,12.5,12.5,1.0
O=C1CC(=O)C(c2ccccc2)O1,O=C1C(O)C(c2ccccc2)CC1,0.3611,21.0,21.0,1.0
CN(C)C(=O)c1ccccc1Cl,CN(C)C(=O)c1ccccc1,0.5,18.0,17.0,0.9444444444444444
COc1c(Cl)c(Cl)cc(Cl)c1Cl,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,0.4737,18.0,15.5,0.8611111111111112
Cc1ccc(C)c(O)c1C,Cc1ccc(C)c(O)c1,0.3913,14.5,13.5,0.9310344827586207
CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1Cl,CC(=O)c1ccc(Cl)c(C(F)(F)F)c1,0.3902,22.0,20.0,0.9090909090909091
CN(C)CC1(CCCCC1)c2cccc(F)c2,CN(C)c1ccc(CCCCC1)c2ccc(Cl)cc2,0.1731,28.0,28.5,1.0178571428571428
NNC(=O)c1ccc(O)cc1,NS(=O)c1ccc(Cl)cc1,0.1515,17.0,16.0,0.9411764705882353
Oc1ccc(F)cc1,Clc1ccc(Cl)cc1,0.1667,12.5,12.5,1.0
NNCCc1ccccc1,NCCc1ccccc1,0.5217,19.0,16.5,0.868421052631579
COc1ccc(cc1)C2CCC(CN)O2,COc1ccc(cc1)C2CN(C)CC2,0.3721,26.0,23.5,0.9038461538461539
COc1ccc(CO)cc1,COc1ccc(Cl)cc1,0.4583,17.5,15.0,0.8571428571428571
CNS(=O)(=O)c1ccc(N)cc1,CS(=O)(=O)c1ccc(N)cc1,0.56,19.5,17.0,0.8717948717948718
COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36NC(=O)\C=C\c7ccc(Cl)cc7,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36NC(=O)C=C\c7ccc(Cl)cc7,0.8354,65.0,62.5,0.9615384615384616
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,CS(=S)(OCC)Oc1ccc(Cl)c(Cl)c1,0.2273,26.5,25.5,0.9622641509433962
CNC(C)Cc1ccccc1,N(C)c1ccccc1,0.3462,20.0,14.0,0.7
CCN(CC)CCOC(=O)c1ccc(N)cc1,CCN(CC)C(=O)c1ccc(Cl)cc1,0.3095,30.5,23.0,0.7540983606557377
CC(=O)c1ccc(Br)cc1,CC(=O)Nc1ccc(Cl)cc1,0.2581,16.0,17.0,1.0625
COc1cc(Cl)cc(Cl)c1O,Clc1ccc(Cl)c(Cl)c1,0.2857,17.0,13.5,0.7941176470588235
COc1ccc(OC(C)=O)cc1,COc1ccc(C(C)O)cc1,0.4286,19.5,18.5,0.9487179487179487
CC(=O)c1cc(F)c(Cl)cc1Cl,CC(=O)c1ccc(Cl)c(Cl)c1,0.375,18.0,17.0,0.9444444444444444
CCNC(=O)c1ccc(OC)cc1,NC(=O)c1ccc(Cl)cc1,0.2222,22.0,16.0,0.7272727272727273
Cc1ccc(CO)cc1,Cc1ccc(Cl)cc1,0.381,15.0,12.5,0.8333333333333334
COc1ccc(Cc2cnc(N)nc2N)cc1OC,COc1ccc(Cc2cnc(N)nc2N)cc1,0.675,34.0,30.5,0.8970588235294118
O=S(O)c1ccccc1,O=S(=O)c1ccccc1,0.3043,15.0,15.0,1.0
